"subid","expt","age","gender","order","trial","request_type","question_type","item","correct","age_fct"
"180522-01","v3",4.633333333,"M","1","10","can you~","polite","puzzle",NA,4
"180522-01","v3",4.633333333,"M","1","11","please","polite","no_shouting",NA,4
"180522-01","v3",4.633333333,"M","1","12","can you~","polite","game",NA,4
"180522-02","v3",4.163888889,"F","1","0",NA,"polite",NA,1,4
"180522-02","v3",4.163888889,"F","1","1","please","polite","light",NA,4
"180522-02","v3",4.163888889,"F","1","2","please","polite","water",NA,4
"180522-02","v3",4.163888889,"F","1","3","can you~","polite","toys",NA,4
"180522-02","v3",4.163888889,"F","1","4","can you please~","polite","store",NA,4
"180522-02","v3",4.163888889,"F","1","5","please","polite","chocolate",NA,4
"180522-02","v3",4.163888889,"F","1","6","can you please~","polite","no_singing",NA,4
"180522-02","v3",4.163888889,"F","1","7","can you~","polite","no_running",NA,4
"180522-02","v3",4.163888889,"F","1","8","can you please~","polite","bread",NA,4
"180522-02","v3",4.163888889,"F","1","9","can you please~","polite","scissors",NA,4
"180522-02","v3",4.163888889,"F","1","10","can you~","polite","puzzle",NA,4
"180522-02","v3",4.163888889,"F","1","11","please","polite","no_shouting",NA,4
"180522-02","v3",4.163888889,"F","1","12","can you~","polite","game",NA,4
"180711-01","v3",3.89,"M","1","0",NA,"polite",NA,1,3
"180711-01","v3",3.89,"M","1","1","please","polite","light",NA,3
"180711-01","v3",3.89,"M","1","2","please","polite","water",NA,3
"180711-01","v3",3.89,"M","1","3","can you~","polite","toys",NA,3
"180711-01","v3",3.89,"M","1","4","can you please~","polite","store",NA,3
"180711-01","v3",3.89,"M","1","5","please","polite","chocolate",NA,3
"180711-01","v3",3.89,"M","1","6","can you please~","polite","no_singing",NA,3
"180711-01","v3",3.89,"M","1","7","can you~","polite","no_running",NA,3
"180711-01","v3",3.89,"M","1","8","can you please~","polite","bread",NA,3
"180711-01","v3",3.89,"M","1","9","can you please~","polite","scissors",NA,3
"180711-01","v3",3.89,"M","1","10","can you~","polite","puzzle",NA,3
"180711-01","v3",3.89,"M","1","11","please","polite","no_shouting",NA,3
"180711-01","v3",3.89,"M","1","12","can you~","polite","game",NA,3
"180711-04","v3",3.67,"F","1","0",NA,"polite",NA,1,3
"180711-04","v3",3.67,"F","1","1","please","polite","light",NA,3
"180711-04","v3",3.67,"F","1","2","please","polite","water",NA,3
"180711-04","v3",3.67,"F","1","3","can you~","polite","toys",NA,3
"180711-04","v3",3.67,"F","1","4","can you please~","polite","store",NA,3
"180711-04","v3",3.67,"F","1","5","please","polite","chocolate",NA,3
"180711-04","v3",3.67,"F","1","6","can you please~","polite","no_singing",NA,3
"180711-04","v3",3.67,"F","1","7","can you~","polite","no_running",NA,3
"180711-04","v3",3.67,"F","1","8","can you please~","polite","bread",NA,3
"180711-04","v3",3.67,"F","1","9","can you please~","polite","scissors",NA,3
"180711-04","v3",3.67,"F","1","10","can you~","polite","puzzle",NA,3
"180711-04","v3",3.67,"F","1","11","please","polite","no_shouting",NA,3
"180711-04","v3",3.67,"F","1","12","can you~","polite","game",NA,3
"180711-05","v3",3.5,"F","1","0",NA,"polite",NA,1,3
"180711-05","v3",3.5,"F","1","1","please","polite","light",NA,3
"180711-05","v3",3.5,"F","1","2","please","polite","water",NA,3
"180711-05","v3",3.5,"F","1","3","can you~","polite","toys",NA,3
"180711-05","v3",3.5,"F","1","4","can you please~","polite","store",NA,3
"180711-05","v3",3.5,"F","1","5","please","polite","chocolate",NA,3
"180711-05","v3",3.5,"F","1","6","can you please~","polite","no_singing",NA,3
"180711-05","v3",3.5,"F","1","7","can you~","polite","no_running",NA,3
"180711-05","v3",3.5,"F","1","8","can you please~","polite","bread",NA,3
"180711-05","v3",3.5,"F","1","9","can you please~","polite","scissors",NA,3
"180711-05","v3",3.5,"F","1","10","can you~","polite","puzzle",NA,3
"180711-05","v3",3.5,"F","1","11","please","polite","no_shouting",NA,3
"180711-05","v3",3.5,"F","1","12","can you~","polite","game",NA,3
"180711-06","v3",4.35,"F","1","0",NA,"polite",NA,1,4
"180711-06","v3",4.35,"F","1","1","please","polite","light",NA,4
"180711-06","v3",4.35,"F","1","2","please","polite","water",NA,4
"180711-06","v3",4.35,"F","1","3","can you~","polite","toys",NA,4
"180711-06","v3",4.35,"F","1","4","can you please~","polite","store",NA,4
"180711-06","v3",4.35,"F","1","5","please","polite","chocolate",NA,4
"180711-06","v3",4.35,"F","1","6","can you please~","polite","no_singing",NA,4
"180711-06","v3",4.35,"F","1","7","can you~","polite","no_running",NA,4
"180711-06","v3",4.35,"F","1","8","can you please~","polite","bread",NA,4
"180711-06","v3",4.35,"F","1","9","can you please~","polite","scissors",NA,4
"180711-06","v3",4.35,"F","1","10","can you~","polite","puzzle",NA,4
"180711-06","v3",4.35,"F","1","11","please","polite","no_shouting",NA,4
"180711-06","v3",4.35,"F","1","12","can you~","polite","game",NA,4
"180711-07","v3",4.86,"M","1","0",NA,"polite",NA,1,4
"180711-07","v3",4.86,"M","1","1","please","polite","light",NA,4
"180711-07","v3",4.86,"M","1","2","please","polite","water",NA,4
"180711-07","v3",4.86,"M","1","3","can you~","polite","toys",NA,4
"180711-07","v3",4.86,"M","1","4","can you please~","polite","store",NA,4
"180711-07","v3",4.86,"M","1","5","please","polite","chocolate",NA,4
"180711-07","v3",4.86,"M","1","6","can you please~","polite","no_singing",NA,4
"180711-07","v3",4.86,"M","1","7","can you~","polite","no_running",NA,4
"180711-07","v3",4.86,"M","1","8","can you please~","polite","bread",NA,4
"180711-07","v3",4.86,"M","1","9","can you please~","polite","scissors",NA,4
"180711-07","v3",4.86,"M","1","10","can you~","polite","puzzle",NA,4
"180711-07","v3",4.86,"M","1","11","please","polite","no_shouting",NA,4
"180711-07","v3",4.86,"M","1","12","can you~","polite","game",NA,4
"180711-08","v3",4.42,"M","1","0",NA,"polite",NA,1,4
"180711-08","v3",4.42,"M","1","1","please","polite","light",NA,4
"180711-08","v3",4.42,"M","1","2","please","polite","water",NA,4
"180711-08","v3",4.42,"M","1","3","can you~","polite","toys",NA,4
"180711-08","v3",4.42,"M","1","4","can you please~","polite","store",NA,4
"180711-08","v3",4.42,"M","1","5","please","polite","chocolate",NA,4
"180711-08","v3",4.42,"M","1","6","can you please~","polite","no_singing",NA,4
"180711-08","v3",4.42,"M","1","7","can you~","polite","no_running",NA,4
"180711-08","v3",4.42,"M","1","8","can you please~","polite","bread",NA,4
"180711-08","v3",4.42,"M","1","9","can you please~","polite","scissors",NA,4
"180711-08","v3",4.42,"M","1","10","can you~","polite","puzzle",NA,4
"180711-08","v3",4.42,"M","1","11","please","polite","no_shouting",NA,4
"180711-08","v3",4.42,"M","1","12","can you~","polite","game",NA,4
"180713-02","v3",3.95,"F","1","0",NA,"polite",NA,1,3
"180713-02","v3",3.95,"F","1","1","please","polite","light",NA,3
"180713-02","v3",3.95,"F","1","2","please","polite","water",NA,3
"180713-02","v3",3.95,"F","1","3","can you~","polite","toys",NA,3
"180713-02","v3",3.95,"F","1","4","can you please~","polite","store",NA,3
"180713-02","v3",3.95,"F","1","5","please","polite","chocolate",NA,3
"180713-02","v3",3.95,"F","1","6","can you please~","polite","no_singing",NA,3
"180713-02","v3",3.95,"F","1","7","can you~","polite","no_running",NA,3
"180713-02","v3",3.95,"F","1","8","can you please~","polite","bread",NA,3
"180713-02","v3",3.95,"F","1","9","can you please~","polite","scissors",NA,3
"180713-02","v3",3.95,"F","1","10","can you~","polite","puzzle",NA,3
"180713-02","v3",3.95,"F","1","11","please","polite","no_shouting",NA,3
"180713-02","v3",3.95,"F","1","12","can you~","polite","game",NA,3
"180713-06","v3",4.68,"F","1","0",NA,"polite",NA,1,4
"180713-06","v3",4.68,"F","1","1","please","polite","light",NA,4
"180713-06","v3",4.68,"F","1","2","please","polite","water",NA,4
"180713-06","v3",4.68,"F","1","3","can you~","polite","toys",NA,4
"180713-06","v3",4.68,"F","1","4","can you please~","polite","store",NA,4
"180713-06","v3",4.68,"F","1","5","please","polite","chocolate",NA,4
"180713-06","v3",4.68,"F","1","6","can you please~","polite","no_singing",NA,4
"180713-06","v3",4.68,"F","1","7","can you~","polite","no_running",NA,4
"180713-06","v3",4.68,"F","1","8","can you please~","polite","bread",NA,4
"180713-06","v3",4.68,"F","1","9","can you please~","polite","scissors",NA,4
"180713-06","v3",4.68,"F","1","10","can you~","polite","puzzle",NA,4
"180713-06","v3",4.68,"F","1","11","please","polite","no_shouting",NA,4
"180713-06","v3",4.68,"F","1","12","can you~","polite","game",NA,4
"180716-01","v3",4.17,"F","1","0",NA,"polite",NA,1,4
"180716-01","v3",4.17,"F","1","1","please","polite","light",NA,4
"180716-01","v3",4.17,"F","1","2","please","polite","water",NA,4
"180716-01","v3",4.17,"F","1","3","can you~","polite","toys",NA,4
"180716-01","v3",4.17,"F","1","4","can you please~","polite","store",NA,4
"180716-01","v3",4.17,"F","1","5","please","polite","chocolate",NA,4
"180716-01","v3",4.17,"F","1","6","can you please~","polite","no_singing",NA,4
"180716-01","v3",4.17,"F","1","7","can you~","polite","no_running",NA,4
"180716-01","v3",4.17,"F","1","8","can you please~","polite","bread",NA,4
"180716-01","v3",4.17,"F","1","9","can you please~","polite","scissors",NA,4
"180716-01","v3",4.17,"F","1","10","can you~","polite","puzzle",NA,4
"180716-01","v3",4.17,"F","1","11","please","polite","no_shouting",NA,4
"180716-01","v3",4.17,"F","1","12","can you~","polite","game",NA,4
"180716-02","v3",3.18,"M","1","0",NA,"polite",NA,1,3
"180716-02","v3",3.18,"M","1","1","please","polite","light",NA,3
"180716-02","v3",3.18,"M","1","2","please","polite","water",NA,3
"180716-02","v3",3.18,"M","1","3","can you~","polite","toys",NA,3
"180716-02","v3",3.18,"M","1","4","can you please~","polite","store",NA,3
"180716-02","v3",3.18,"M","1","5","please","polite","chocolate",NA,3
"180716-02","v3",3.18,"M","1","6","can you please~","polite","no_singing",NA,3
"180716-02","v3",3.18,"M","1","7","can you~","polite","no_running",NA,3
"180716-02","v3",3.18,"M","1","8","can you please~","polite","bread",NA,3
"180716-02","v3",3.18,"M","1","9","can you please~","polite","scissors",NA,3
"180716-02","v3",3.18,"M","1","10","can you~","polite","puzzle",NA,3
"180716-02","v3",3.18,"M","1","11","please","polite","no_shouting",NA,3
"180716-02","v3",3.18,"M","1","12","can you~","polite","game",NA,3
"180716-03","v3",4.02,"F","1","0",NA,"polite",NA,1,4
"180716-03","v3",4.02,"F","1","1","please","polite","light",NA,4
"180716-03","v3",4.02,"F","1","2","please","polite","water",NA,4
"180716-03","v3",4.02,"F","1","3","can you~","polite","toys",NA,4
"180716-03","v3",4.02,"F","1","4","can you please~","polite","store",NA,4
"180716-03","v3",4.02,"F","1","5","please","polite","chocolate",NA,4
"180716-03","v3",4.02,"F","1","6","can you please~","polite","no_singing",NA,4
"180716-03","v3",4.02,"F","1","7","can you~","polite","no_running",NA,4
"180716-03","v3",4.02,"F","1","8","can you please~","polite","bread",NA,4
"180716-03","v3",4.02,"F","1","9","can you please~","polite","scissors",NA,4
"180716-03","v3",4.02,"F","1","10","can you~","polite","puzzle",NA,4
"180716-03","v3",4.02,"F","1","11","please","polite","no_shouting",NA,4
"180716-03","v3",4.02,"F","1","12","can you~","polite","game",NA,4
"180718-01","v3",4.07,"M","1","0",NA,"polite",NA,1,4
"180718-01","v3",4.07,"M","1","1","please","polite","light",NA,4
"180718-01","v3",4.07,"M","1","2","please","polite","water",NA,4
"180718-01","v3",4.07,"M","1","3","can you~","polite","toys",NA,4
"180718-01","v3",4.07,"M","1","4","can you please~","polite","store",NA,4
"180718-01","v3",4.07,"M","1","5","please","polite","chocolate",NA,4
"180718-01","v3",4.07,"M","1","6","can you please~","polite","no_singing",NA,4
"180718-01","v3",4.07,"M","1","7","can you~","polite","no_running",NA,4
"180718-01","v3",4.07,"M","1","8","can you please~","polite","bread",NA,4
"180718-01","v3",4.07,"M","1","9","can you please~","polite","scissors",NA,4
"180718-01","v3",4.07,"M","1","10","can you~","polite","puzzle",NA,4
"180718-01","v3",4.07,"M","1","11","please","polite","no_shouting",NA,4
"180718-01","v3",4.07,"M","1","12","can you~","polite","game",NA,4
"180718-04","v3",3.26,"F","1","0",NA,"polite",NA,1,3
"180718-04","v3",3.26,"F","1","1","please","polite","light",NA,3
"180718-04","v3",3.26,"F","1","2","please","polite","water",NA,3
"180718-04","v3",3.26,"F","1","3","can you~","polite","toys",NA,3
"180718-04","v3",3.26,"F","1","4","can you please~","polite","store",NA,3
"180718-04","v3",3.26,"F","1","5","please","polite","chocolate",NA,3
"180718-04","v3",3.26,"F","1","6","can you please~","polite","no_singing",NA,3
"180718-04","v3",3.26,"F","1","7","can you~","polite","no_running",NA,3
"180718-04","v3",3.26,"F","1","8","can you please~","polite","bread",NA,3
"180718-04","v3",3.26,"F","1","9","can you please~","polite","scissors",NA,3
"180718-04","v3",3.26,"F","1","10","can you~","polite","puzzle",NA,3
"180718-04","v3",3.26,"F","1","11","please","polite","no_shouting",NA,3
"180718-04","v3",3.26,"F","1","12","can you~","polite","game",NA,3
"180718-05","v3",3.9,"F","1","0",NA,"polite",NA,1,3
"180718-05","v3",3.9,"F","1","1","please","polite","light",NA,3
"180718-05","v3",3.9,"F","1","2","please","polite","water",NA,3
"180718-05","v3",3.9,"F","1","3","can you~","polite","toys",NA,3
"180718-05","v3",3.9,"F","1","4","can you please~","polite","store",NA,3
"180718-05","v3",3.9,"F","1","5","please","polite","chocolate",NA,3
"180718-05","v3",3.9,"F","1","6","can you please~","polite","no_singing",NA,3
"180718-05","v3",3.9,"F","1","7","can you~","polite","no_running",NA,3
"180718-05","v3",3.9,"F","1","8","can you please~","polite","bread",NA,3
"180718-05","v3",3.9,"F","1","9","can you please~","polite","scissors",NA,3
"180718-05","v3",3.9,"F","1","10","can you~","polite","puzzle",NA,3
"180718-05","v3",3.9,"F","1","11","please","polite","no_shouting",NA,3
"180718-05","v3",3.9,"F","1","12","can you~","polite","game",NA,3
"180723-01","v3",3.96,"M","1","0",NA,"polite",NA,1,3
"180723-01","v3",3.96,"M","1","1","please","polite","light",NA,3
"180723-01","v3",3.96,"M","1","2","please","polite","water",NA,3
"180723-01","v3",3.96,"M","1","3","can you~","polite","toys",NA,3
"180723-01","v3",3.96,"M","1","4","can you please~","polite","store",NA,3
"180723-01","v3",3.96,"M","1","5","please","polite","chocolate",NA,3
"180723-01","v3",3.96,"M","1","6","can you please~","polite","no_singing",NA,3
"180723-01","v3",3.96,"M","1","7","can you~","polite","no_running",NA,3
"180723-01","v3",3.96,"M","1","8","can you please~","polite","bread",NA,3
"180723-01","v3",3.96,"M","1","9","can you please~","polite","scissors",NA,3
"180723-01","v3",3.96,"M","1","10","can you~","polite","puzzle",NA,3
"180723-01","v3",3.96,"M","1","11","please","polite","no_shouting",NA,3
"180723-01","v3",3.96,"M","1","12","can you~","polite","game",NA,3
"180727-03","v3",3.05,"M","1","0",NA,"polite",NA,1,3
"180727-03","v3",3.05,"M","1","1","please","polite","light",NA,3
"180727-03","v3",3.05,"M","1","2","please","polite","water",NA,3
"180727-03","v3",3.05,"M","1","3","can you~","polite","toys",NA,3
"180727-03","v3",3.05,"M","1","4","can you please~","polite","store",NA,3
"180727-03","v3",3.05,"M","1","5","please","polite","chocolate",NA,3
"180727-03","v3",3.05,"M","1","6","can you please~","polite","no_singing",NA,3
"180727-03","v3",3.05,"M","1","7","can you~","polite","no_running",NA,3
"180727-03","v3",3.05,"M","1","8","can you please~","polite","bread",NA,3
"180727-03","v3",3.05,"M","1","9","can you please~","polite","scissors",NA,3
"180727-03","v3",3.05,"M","1","10","can you~","polite","puzzle",NA,3
"180727-03","v3",3.05,"M","1","11","please","polite","no_shouting",NA,3
"180727-03","v3",3.05,"M","1","12","can you~","polite","game",NA,3
"180730-01","v3",3.54,"F","1","0",NA,"polite",NA,1,3
"180730-01","v3",3.54,"F","1","1","please","polite","light",NA,3
"180730-01","v3",3.54,"F","1","2","please","polite","water",NA,3
"180730-01","v3",3.54,"F","1","3","can you~","polite","toys",NA,3
"180730-01","v3",3.54,"F","1","4","can you please~","polite","store",NA,3
"180730-01","v3",3.54,"F","1","5","please","polite","chocolate",NA,3
"180730-01","v3",3.54,"F","1","6","can you please~","polite","no_singing",NA,3
"180730-01","v3",3.54,"F","1","7","can you~","polite","no_running",NA,3
"180730-01","v3",3.54,"F","1","8","can you please~","polite","bread",NA,3
"180730-01","v3",3.54,"F","1","9","can you please~","polite","scissors",NA,3
"180730-01","v3",3.54,"F","1","10","can you~","polite","puzzle",NA,3
"180730-01","v3",3.54,"F","1","11","please","polite","no_shouting",NA,3
"180730-01","v3",3.54,"F","1","12","can you~","polite","game",NA,3
"180730-02","v3",3.33,"M","1","0",NA,"polite",NA,1,3
"180730-02","v3",3.33,"M","1","1","please","polite","light",NA,3
"180730-02","v3",3.33,"M","1","2","please","polite","water",NA,3
"180730-02","v3",3.33,"M","1","3","can you~","polite","toys",NA,3
"180730-02","v3",3.33,"M","1","4","can you please~","polite","store",NA,3
"180730-02","v3",3.33,"M","1","5","please","polite","chocolate",NA,3
"180730-02","v3",3.33,"M","1","6","can you please~","polite","no_singing",NA,3
"180730-02","v3",3.33,"M","1","7","can you~","polite","no_running",NA,3
"180730-02","v3",3.33,"M","1","8","can you please~","polite","bread",NA,3
